serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	255861
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	255881
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	255901
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	255922
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	255941
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	255962
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	255982
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	256002
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	256022
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	256043
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	256062
serial1: FF 	45 	0 	BA 	serial2: 45 	0 	0 	0 	256082
